person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,predicted_default,default_probability,upload_date
26,36588,2,3.0,0,1,10000,10.65,0,0.27,0,3,0,0.18085747302810315,2025/05/20
22,36600,2,2.0,0,0,9950,7.29,0,0.27,0,3,0,0.07045144450864094,2025/05/20
25,50000,0,2.0,5,1,10800,10.75,0,0.22,0,3,0,0.07613394668836967,2025/05/20
26,36636,2,3.0,3,0,5000,6.03,0,0.14,0,2,0,0.013168576971295325,2025/05/20
21,36648,2,3.0,0,1,7125,9.91,0,0.19,0,2,0,0.10294468617906709,2025/05/20
22,44400,0,2.0,4,4,10800,18.79,1,0.24,0,3,1,0.7536718911870357,2025/05/20
23,55000,0,2.0,3,1,10800,8.88,0,0.2,0,2,0,0.09537636329382512,2025/05/20
25,55000,0,2.0,5,2,10800,13.57,0,0.2,0,2,0,0.15659998435091138,2025/05/20
25,30780,2,3.0,3,0,5500,8.49,1,0.18,0,4,0,0.020596124060762097,2025/05/20
21,36800,2,5.0,1,0,12400,7.51,0,0.34,0,4,0,0.09534463500135243,2025/05/20
21,57000,0,0.0,1,2,10800,13.22,0,0.19,0,3,0,0.31702915094747897,2025/05/20
21,57000,0,6.0,2,3,10800,16.77,1,0.19,0,4,1,0.5263645178291457,2025/05/20
25,68000,0,9.0,5,1,10800,10.74,0,0.16,0,2,0,0.04236433226608403,2025/05/20
24,36852,2,3.0,1,1,6000,9.99,0,0.16,0,4,0,0.07188088321517137,2025/05/20
23,72000,0,3.0,3,0,10800,7.88,0,0.15,0,2,0,0.021679204100748303,2025/05/20
26,69000,0,11.0,2,0,10800,7.51,1,0.16,0,4,0,0.03434367243740926,2025/05/20
23,58650,0,7.0,3,3,10800,16.29,1,0.16,0,3,0,0.3813963886171343,2025/05/20
22,36933,2,2.0,5,2,10000,12.22,0,0.27,1,4,0,0.12714771787895415,2025/05/20
22,75000,0,0.0,3,1,10800,9.62,0,0.14,0,3,0,0.05498917741393976,2025/05/20
25,62165,0,2.0,3,3,10800,15.65,1,0.15,1,4,0,0.30945909223500256,2025/05/20
23,115000,0,0.0,4,2,10800,14.65,0,0.09,0,4,0,0.07506771479663525,2025/05/20
23,36996,1,4.0,3,0,10000,7.51,0,0.27,0,3,0,0.05239048589856446,2025/05/20
22,20796,0,1.0,0,3,10775,15.37,1,0.52,1,2,1,0.9756480735167044,2025/05/20
23,30000,0,6.0,1,1,10775,10.65,1,0.36,0,4,1,0.5021960632828256,2025/05/20
24,36996,2,7.0,4,3,7800,0.0,0,0.21,1,3,0,0.24226542114838648,2025/05/20
24,24000,0,0.0,2,3,10750,15.2,1,0.45,1,2,1,0.9217387675554635,2025/05/20
22,29950,0,0.0,2,3,10750,14.11,1,0.36,0,3,1,0.8571202569815749,2025/05/20
21,30067,0,5.0,5,2,10750,12.68,1,0.36,0,3,1,0.5026326167303671,2025/05/20
23,33600,0,2.0,0,2,10750,0.0,1,0.32,1,3,1,0.6363357329902084,2025/05/20
26,36000,0,7.0,5,4,10750,16.0,0,0.3,1,4,1,0.7893423677290998,2025/05/20
23,37000,1,0.0,1,0,6000,8.9,0,0.16,0,3,0,0.03804533772924654,2025/05/20
25,39000,0,1.0,2,3,10750,14.59,1,0.28,1,4,1,0.6871785471472538,2025/05/20
23,32000,0,4.0,4,0,10700,6.03,1,0.33,0,3,0,0.10351870647713127,2025/05/20
26,48000,0,2.0,1,0,10700,9.63,0,0.22,0,4,0,0.07645634779054468,2025/05/20
25,54000,0,7.0,2,2,10700,0.0,1,0.2,1,2,0,0.23400815389256444,2025/05/20
23,37000,2,3.0,4,1,6400,11.71,0,0.17,0,3,0,0.036566366182654936,2025/05/20
26,68000,0,4.0,1,1,10700,12.42,0,0.16,0,4,0,0.11430546690931852,2025/05/20
25,37000,1,0.0,5,2,10000,15.96,0,0.27,0,3,0,0.21588475817171252,2025/05/20
22,37000,2,7.0,3,1,3600,11.71,0,0.1,0,2,0,0.028107262764387228,2025/05/20
26,16800,0,3.0,4,1,10625,0.0,1,0.63,0,3,1,0.8769967152673479,2025/05/20
22,37000,2,1.0,5,2,2000,14.27,0,0.05,1,2,0,0.025520217101416512,2025/05/20
25,24000,0,2.0,3,0,10625,6.03,1,0.44,0,2,0,0.30874559499971516,2025/05/20
26,37000,2,7.0,1,1,8400,10.99,0,0.23,0,4,0,0.11995752646179202,2025/05/20
25,37000,2,6.0,2,3,7000,15.62,0,0.19,1,3,0,0.32854506518669013,2025/05/20
23,25000,0,0.0,1,1,10625,11.71,1,0.42,0,3,1,0.6408439380156798,2025/05/20
22,37000,2,0.0,3,0,15000,8.49,0,0.41,0,2,0,0.089251045796128,2025/05/20
26,30000,0,0.0,5,1,10625,11.71,1,0.35,0,3,0,0.2419852895997058,2025/05/20
25,30000,0,9.0,0,0,10625,6.99,1,0.35,0,4,0,0.29523175500701876,2025/05/20
23,30000,0,8.0,1,0,10625,6.92,1,0.35,0,2,0,0.2307402785010027,2025/05/20
24,37000,2,3.0,3,0,6075,5.99,0,0.16,0,3,0,0.015317118258282802,2025/05/20
24,62467,0,0.0,2,0,10625,8.49,0,0.17,0,2,0,0.03400017645365682,2025/05/20
22,31200,0,0.0,3,2,10600,12.99,1,0.34,0,2,1,0.5650102789977486,2025/05/20
24,33048,0,6.0,1,2,10600,11.97,1,0.32,1,3,1,0.5975850711188802,2025/05/20
24,42000,0,4.0,4,2,10600,13.16,0,0.25,1,4,0,0.25905312237144146,2025/05/20
25,57700,0,2.0,3,3,10600,14.91,1,0.18,1,4,0,0.3821868708506838,2025/05/20
24,37000,2,4.0,3,0,4000,0.0,0,0.11,0,4,0,0.010949806820103693,2025/05/20
22,75000,0,3.0,1,1,10600,10.99,0,0.14,0,3,0,0.09074143091723656,2025/05/20
24,94000,0,3.0,4,1,10600,12.18,0,0.11,0,4,0,0.03476957035858166,2025/05/20
22,37000,2,6.0,3,1,2500,10.37,0,0.07,0,4,0,0.023983782318043382,2025/05/20
25,30000,0,3.0,5,3,10500,16.29,1,0.35,0,2,1,0.7211171514940139,2025/05/20
22,37000,2,3.0,0,0,15000,6.54,0,0.41,0,3,0,0.17854954093871359,2025/05/20
25,30600,0,3.0,3,2,10500,13.35,1,0.34,0,3,1,0.5817152260187455,2025/05/20
22,29000,0,2.0,1,1,10500,9.99,1,0.36,0,3,0,0.49219068032706087,2025/05/20
25,35220,0,2.0,0,0,10500,7.29,0,0.3,0,3,0,0.19052751669862955,2025/05/20
22,37000,2,2.0,0,0,13000,7.88,0,0.35,0,4,0,0.12424303667234204,2025/05/20
22,36000,0,6.0,0,1,10500,10.74,0,0.29,0,2,0,0.37383413593079384,2025/05/20
24,37000,0,8.0,3,3,10500,0.0,0,0.28,0,2,1,0.6636849653996765,2025/05/20
25,39204,0,3.0,4,5,10500,0.0,0,0.27,1,4,1,0.9030143407859582,2025/05/20
21,34500,0,5.0,1,0,10500,8.49,1,0.3,0,3,0,0.15601783029524774,2025/05/20
22,41900,0,3.0,1,0,10500,8.49,0,0.25,0,2,0,0.09549348543692822,2025/05/20
24,44640,0,0.0,5,1,10500,10.36,0,0.24,0,2,0,0.08979450275247211,2025/05/20
22,45000,0,0.0,4,0,10500,6.99,0,0.23,0,2,0,0.03801854402911453,2025/05/20
24,37000,2,8.0,5,1,10000,10.99,0,0.27,0,4,0,0.062359383005198735,2025/05/20
22,49000,0,1.0,2,0,10500,9.38,1,0.21,0,2,0,0.05120719547071181,2025/05/20
26,58000,0,9.0,4,1,10500,11.48,0,0.18,0,2,0,0.06722219574684253,2025/05/20
24,85000,0,1.0,5,0,10500,6.92,0,0.12,0,3,0,0.010197887347254722,2025/05/20
23,43500,0,0.0,3,2,10450,13.57,0,0.24,0,2,0,0.31973991278191277,2025/05/20
26,37000,2,4.0,5,0,10400,8.94,0,0.28,0,3,0,0.023181631398764356,2025/05/20
23,37000,2,2.0,1,0,10000,7.74,0,0.27,0,3,0,0.05569784217411996,2025/05/20
24,37000,3,2.0,1,1,5000,11.58,0,0.14,0,3,0,0.041095704127978055,2025/05/20
24,35004,0,9.0,4,4,10400,0.0,0,0.3,0,2,1,0.8442899915595432,2025/05/20
23,37000,0,1.0,1,0,10400,7.66,0,0.28,0,4,0,0.1336118997098733,2025/05/20
22,32400,0,2.0,3,3,10400,14.84,1,0.32,0,2,1,0.756107083435758,2025/05/20
25,40000,0,6.0,1,1,10400,9.91,0,0.26,0,4,0,0.2702782457387654,2025/05/20
22,37000,2,6.0,1,1,7500,10.95,0,0.2,0,2,0,0.08946727377320703,2025/05/20
21,40800,0,1.0,4,0,10400,9.32,0,0.25,0,3,0,0.04891157119803514,2025/05/20
23,41004,0,2.0,4,1,10400,12.53,0,0.25,0,4,0,0.13419454129077293,2025/05/20
24,37000,2,4.0,3,1,25000,10.08,0,0.68,0,2,1,0.6814866011946035,2025/05/20
21,42000,0,0.0,0,1,10400,11.49,0,0.25,0,4,0,0.2934665337530497,2025/05/20
23,43500,0,2.0,4,2,10400,13.49,0,0.24,0,4,0,0.2847932579642211,2025/05/20
24,44000,0,4.0,0,1,10400,12.69,0,0.24,0,4,0,0.27911118904818905,2025/05/20
23,51000,0,4.0,0,0,10400,0.0,0,0.2,0,2,0,0.07336830955926224,2025/05/20
25,57300,0,2.0,4,2,10400,11.66,0,0.18,0,4,0,0.1759209631718621,2025/05/20
22,57460,0,1.0,1,2,10400,13.49,0,0.18,1,3,0,0.2573525518586368,2025/05/20
23,60000,0,3.0,5,3,10400,14.91,0,0.17,1,4,0,0.25517028681786313,2025/05/20
25,59000,0,9.0,3,3,10400,16.29,1,0.18,0,4,0,0.45145739166287563,2025/05/20
22,83252,0,4.0,5,1,10400,12.21,0,0.12,0,3,0,0.029555493774963467,2025/05/20
25,37200,2,3.0,1,1,10000,9.91,0,0.27,0,3,0,0.1458009763807616,2025/05/20
25,35280,0,3.0,0,2,10375,14.27,1,0.29,1,4,1,0.5958870291096603,2025/05/20
23,64000,0,7.0,1,3,10325,12.92,1,0.16,1,2,0,0.4441799719106157,2025/05/20
23,29856,0,0.0,4,0,10300,8.94,1,0.34,0,4,0,0.11971014392971004,2025/05/20
21,45000,0,3.0,1,1,10300,10.59,0,0.23,0,2,0,0.19939994019587692,2025/05/20
26,165000,0,10.0,4,1,10300,9.91,0,0.06,0,3,0,0.021282360772199423,2025/05/20
26,54996,0,1.0,2,0,10250,7.29,0,0.19,0,2,0,0.04287775019711791,2025/05/20
25,60000,0,3.0,2,0,10250,6.62,0,0.17,0,4,0,0.037832496343467054,2025/05/20
23,66000,0,4.0,0,4,10250,14.38,1,0.16,0,4,1,0.7970902499935462,2025/05/20
24,37200,2,5.0,4,0,13000,6.91,0,0.35,0,2,0,0.046766296542650035,2025/05/20
26,37200,2,1.0,4,1,6000,10.36,0,0.16,0,2,0,0.032685646163019465,2025/05/20
22,35496,0,6.0,5,3,10200,0.0,0,0.29,1,3,1,0.5238454295185645,2025/05/20
26,36000,0,1.0,4,1,10200,12.69,0,0.28,0,4,0,0.17725169827057,2025/05/20
22,42000,0,0.0,4,0,3600,7.37,0,0.09,0,3,0,0.016289579309770656,2025/05/20
22,44094,0,1.0,5,0,3600,7.37,0,0.08,0,3,0,0.01153636388392191,2025/05/20
23,45000,0,2.0,5,0,3600,6.03,0,0.08,0,3,0,0.01155457886044889,2025/05/20
23,45000,0,3.0,1,1,3600,11.49,0,0.08,0,3,0,0.08537617271117501,2025/05/20
24,45000,0,0.0,3,0,3600,6.91,0,0.08,0,4,0,0.01957693470795082,2025/05/20
22,39600,0,4.0,0,3,3600,17.49,1,0.09,1,3,0,0.46732384062376037,2025/05/20
22,41000,0,2.0,0,3,3600,16.77,1,0.09,1,3,0,0.4640190366711847,2025/05/20
22,37308,2,0.0,4,1,8400,9.99,0,0.23,0,4,0,0.05748943347786009,2025/05/20
23,37344,2,0.0,1,2,3200,12.68,0,0.09,1,2,0,0.08893359097954535,2025/05/20
23,48000,0,8.0,5,3,3600,16.02,0,0.07,0,2,0,0.2000259907532009,2025/05/20
22,42492,0,6.0,0,1,3600,0.0,1,0.08,0,3,0,0.10354990259446915,2025/05/20
25,31417,2,4.0,1,1,7000,10.36,1,0.22,0,3,0,0.11476543159259486,2025/05/20
22,44000,0,3.0,2,2,3600,13.43,1,0.08,1,2,0,0.137158556473151,2025/05/20
24,50000,0,4.0,0,1,3600,11.36,0,0.07,0,3,0,0.0982653951215437,2025/05/20
21,50350,0,3.0,1,0,3600,7.88,0,0.07,0,3,0,0.0282192831919052,2025/05/20
25,51300,0,9.0,0,0,3600,7.49,0,0.07,0,3,0,0.03735921779996559,2025/05/20
23,54000,0,0.0,3,1,3600,12.42,0,0.07,0,3,0,0.04791998953041211,2025/05/20
23,54804,0,4.0,1,3,3600,16.77,0,0.07,1,4,0,0.3647989376559494,2025/05/20
21,37459,2,6.0,1,0,5600,6.92,0,0.15,0,2,0,0.02294125971564681,2025/05/20
23,37460,2,2.0,1,2,7125,13.99,0,0.19,0,4,0,0.21699606968796512,2025/05/20
25,55000,0,9.0,0,0,3600,8.9,0,0.07,0,3,0,0.03757323066712382,2025/05/20
23,55000,0,5.0,4,0,3600,5.99,0,0.07,0,3,0,0.013560664249475394,2025/05/20
25,55200,0,0.0,2,2,3600,13.98,0,0.07,0,4,0,0.16153432922442038,2025/05/20
25,54000,0,1.0,4,0,3600,0.0,1,0.07,0,3,0,0.013021013131699795,2025/05/20
23,60000,0,4.0,5,0,3600,7.9,0,0.06,0,2,0,0.009243401387961024,2025/05/20
21,37500,2,5.0,4,0,12000,5.79,0,0.32,0,2,0,0.03699168036559152,2025/05/20
22,60000,0,3.0,1,2,3600,15.27,0,0.06,1,2,0,0.1433991450173971,2025/05/20
23,60000,0,8.0,1,1,3600,9.99,0,0.06,0,2,0,0.06933656701345915,2025/05/20
26,37500,2,4.0,0,0,7000,6.54,0,0.19,0,4,0,0.04217745148805622,2025/05/20
25,60900,0,2.0,4,0,3600,6.91,0,0.06,0,3,0,0.012172886894296452,2025/05/20
26,63000,0,10.0,2,0,3600,6.76,0,0.06,0,4,0,0.02154665854860377,2025/05/20
24,37500,2,2.0,0,0,5600,8.94,0,0.15,0,4,0,0.03133281601662565,2025/05/20
23,65000,0,2.0,0,1,3600,11.49,0,0.06,0,2,0,0.08555148354028387,2025/05/20
23,65000,0,7.0,3,1,3600,10.59,0,0.06,0,3,0,0.044511232098608536,2025/05/20
24,65000,0,0.0,1,1,3600,10.59,0,0.06,0,2,0,0.06710969102117849,2025/05/20
25,67000,0,2.0,5,1,3600,9.99,0,0.05,0,4,0,0.02511062806997925,2025/05/20
25,51850,0,2.0,3,2,3600,13.99,1,0.06,0,2,0,0.11271824366205921,2025/05/20
25,37560,1,4.0,2,1,5000,10.99,0,0.13,0,3,0,0.06684075152759658,2025/05/20
26,72000,0,2.0,5,1,3600,10.74,0,0.05,0,4,0,0.025246202798056696,2025/05/20
25,37596,2,3.0,4,1,12000,11.99,0,0.32,0,4,0,0.1074968337496813,2025/05/20
26,75000,0,0.0,2,0,3600,8.94,0,0.05,0,4,0,0.018702714658267845,2025/05/20
22,80000,0,5.0,0,1,3600,12.69,0,0.04,0,3,0,0.07424421116176635,2025/05/20
23,37700,2,4.0,1,3,8000,15.62,0,0.21,1,3,0,0.41336967979069816,2025/05/20
26,84996,0,4.0,1,1,3600,11.99,0,0.04,0,2,0,0.05685483556071339,2025/05/20
23,31785,2,7.0,3,3,6000,14.96,1,0.19,0,2,0,0.3322382486967007,2025/05/20
22,37800,2,7.0,1,1,7200,10.99,0,0.19,0,2,0,0.08356027941330062,2025/05/20
22,93000,0,1.0,2,3,3600,16.77,1,0.04,1,3,0,0.23639288070541523,2025/05/20
23,110000,0,0.0,4,0,3600,0.0,0,0.03,0,3,0,0.008526741106938825,2025/05/20
25,31800,3,1.0,2,2,10000,12.53,1,0.31,0,3,0,0.2707664684596582,2025/05/20
25,19800,0,9.0,3,3,3625,16.29,1,0.18,0,2,1,0.5656514423579131,2025/05/20
26,37820,2,3.0,2,0,6300,0.0,0,0.17,0,4,0,0.021635390877416744,2025/05/20
26,24000,0,1.0,2,1,3625,11.11,1,0.15,0,4,0,0.13375450329543637,2025/05/20
25,52000,0,0.0,2,0,3625,6.54,0,0.07,0,3,0,0.021816442198734968,2025/05/20
23,52000,0,2.0,4,1,3625,10.59,1,0.07,0,2,0,0.03638690826487838,2025/05/20
25,37980,2,7.0,4,0,3500,6.03,0,0.09,0,2,0,0.007032109971379098,2025/05/20
24,17496,0,3.0,1,2,3700,14.22,1,0.21,0,4,1,0.5146502393408966,2025/05/20
26,38000,2,1.0,2,0,8875,7.51,0,0.23,0,2,0,0.03102377304036595,2025/05/20
23,38000,2,5.0,5,1,4000,12.42,0,0.11,0,3,0,0.01903547149025661,2025/05/20
21,27996,0,5.0,1,0,3700,8.0,0,0.13,0,3,0,0.051411044976319334,2025/05/20
23,36000,0,4.0,0,1,3700,9.25,0,0.1,0,2,0,0.12329829615335978,2025/05/20
24,48000,0,3.0,3,0,3700,6.99,0,0.08,0,4,0,0.019717002604151667,2025/05/20
23,38000,2,5.0,4,0,5400,7.9,0,0.14,0,3,0,0.010426405960384374,2025/05/20
22,60000,0,0.0,1,1,3700,10.37,0,0.06,0,4,0,0.07086474189455107,2025/05/20
23,75000,0,2.0,0,0,3700,6.03,0,0.05,0,2,0,0.02797654273703949,2025/05/20
23,38000,2,5.0,1,1,8000,12.69,0,0.21,0,3,0,0.09844952796728554,2025/05/20
23,33000,0,0.0,0,0,3725,6.54,0,0.11,0,2,0,0.05046335587778677,2025/05/20
23,120000,0,3.0,5,0,3725,8.49,0,0.03,0,2,0,0.006683286642832739,2025/05/20
23,21000,0,3.0,0,3,3750,15.65,1,0.18,0,2,1,0.7252286675015681,2025/05/20
21,38000,2,5.0,1,2,7000,13.49,0,0.18,1,3,0,0.16323657981322498,2025/05/20
22,38000,2,3.0,0,0,6000,7.51,0,0.16,0,4,0,0.03338108209818549,2025/05/20
22,27804,0,2.0,3,2,3750,13.85,0,0.13,1,4,0,0.18009216780165838,2025/05/20
24,38000,1,2.0,1,0,9600,0.0,0,0.25,0,2,0,0.06633289164614804,2025/05/20
25,38000,2,9.0,2,0,5400,8.9,0,0.14,0,2,0,0.01701492312288961,2025/05/20
22,38000,2,4.0,3,0,18000,8.9,0,0.47,0,2,0,0.1283762029494127,2025/05/20
22,11000,0,3.0,2,1,3800,8.88,1,0.35,0,4,1,0.5432801351752163,2025/05/20
25,19200,0,0.0,0,2,3800,14.35,1,0.2,1,4,0,0.48952816222259266,2025/05/20
21,25000,0,0.0,0,0,3800,8.59,0,0.15,0,2,0,0.07425283480121163,2025/05/20
26,38000,2,1.0,2,0,4000,0.0,0,0.11,0,3,0,0.013415549780099843,2025/05/20
23,26400,0,7.0,0,0,3800,7.9,0,0.14,0,4,0,0.0746532077614525,2025/05/20
25,30004,0,3.0,0,3,3800,14.84,1,0.13,0,2,1,0.6109691226596861,2025/05/20
22,34000,0,4.0,3,3,3800,18.25,1,0.11,1,4,0,0.3420018721505902,2025/05/20
22,43000,0,4.0,1,0,3800,6.99,0,0.09,0,4,0,0.03530063126795799,2025/05/20
26,47000,0,8.0,4,2,3800,13.49,0,0.08,0,3,0,0.11334381128826518,2025/05/20
23,55000,0,1.0,3,0,3800,6.76,0,0.07,0,4,0,0.017436680457299743,2025/05/20
26,38000,2,5.0,2,1,5000,0.0,0,0.13,0,2,0,0.04138432346020135,2025/05/20
23,69000,0,4.0,1,3,3800,15.28,1,0.06,1,3,0,0.32800108535207007,2025/05/20
23,108000,0,1.0,3,2,3800,14.26,0,0.04,1,4,0,0.07899799884227694,2025/05/20
24,14400,0,3.0,3,3,3825,0.0,1,0.27,0,2,1,0.7452393264719098,2025/05/20
26,26000,0,2.0,0,2,3825,14.27,0,0.15,0,4,0,0.4208387887330875,2025/05/20
22,38000,2,6.0,0,0,8500,5.42,0,0.22,0,2,0,0.04708837896957735,2025/05/20
23,32000,2,3.0,1,1,1000,10.59,1,0.03,0,2,0,0.027057225605148044,2025/05/20
22,28500,0,3.0,5,2,3825,15.96,1,0.13,0,3,0,0.13977583315752776,2025/05/20
22,38000,2,2.0,3,1,8000,9.99,0,0.21,0,3,0,0.06025877953889107,2025/05/20
24,40000,0,1.0,5,1,3825,10.0,0,0.1,0,4,0,0.040478011299143156,2025/05/20
25,38000,2,9.0,2,0,9000,6.99,0,0.24,0,4,0,0.03765312784376772,2025/05/20
23,38000,1,2.0,5,2,5000,12.99,0,0.13,0,4,0,0.08963244770672843,2025/05/20
24,32000,0,2.0,1,2,3850,12.68,0,0.12,1,4,0,0.24523333930141142,2025/05/20
22,38000,2,6.0,1,0,4500,5.79,0,0.12,0,2,0,0.018377786068449253,2025/05/20
23,48500,0,5.0,0,0,3850,8.49,0,0.08,0,4,0,0.04109788347237256,2025/05/20
24,38000,2,8.0,4,1,5000,10.0,0,0.13,0,3,0,0.02777713777778686,2025/05/20
22,26000,0,2.0,3,0,3900,7.51,0,0.15,0,3,0,0.03763676015988691,2025/05/20
25,38000,2,4.0,4,0,6000,5.42,0,0.16,0,2,0,0.011658892236882356,2025/05/20
24,40000,0,1.0,1,2,3900,12.23,0,0.1,1,3,0,0.20129064081272088,2025/05/20
25,44500,0,0.0,5,1,3900,10.99,0,0.09,0,2,0,0.03405360805076483,2025/05/20
23,38000,1,0.0,5,1,17500,11.11,0,0.46,0,4,0,0.27967691274681417,2025/05/20
22,45000,0,1.0,1,0,3950,6.92,0,0.09,0,4,0,0.034388563857464596,2025/05/20
22,12000,0,1.0,5,1,4000,9.76,1,0.33,0,3,0,0.3004965633383215,2025/05/20
22,12600,0,2.0,4,1,4000,10.37,1,0.32,0,4,0,0.3422965186129837,2025/05/20
22,38000,2,5.0,1,1,4200,9.25,0,0.11,0,2,0,0.04720790000165494,2025/05/20
25,32000,2,4.0,0,1,8000,10.36,1,0.25,0,2,0,0.1685677593511152,2025/05/20
24,13000,0,4.0,4,1,4000,9.88,1,0.31,0,2,0,0.3067496906274064,2025/05/20
22,38000,2,5.0,1,1,4800,9.99,0,0.13,0,3,0,0.05701211564473506,2025/05/20
25,13000,0,2.0,4,3,4000,15.65,1,0.31,1,3,1,0.749394965137527,2025/05/20
24,13200,0,6.0,5,3,4000,15.65,1,0.3,1,3,1,0.6809286671842623,2025/05/20
24,13200,0,1.0,1,0,4000,5.79,1,0.3,0,3,0,0.23073724497495623,2025/05/20
21,13200,0,2.0,2,0,4000,6.39,1,0.3,0,3,0,0.1891109902165192,2025/05/20
26,14000,0,2.0,5,1,4000,0.0,1,0.29,0,3,0,0.21656490317210614,2025/05/20
22,14400,0,4.0,2,0,4000,7.29,1,0.28,0,4,0,0.16662381321076625,2025/05/20
22,38000,2,6.0,3,0,4000,6.76,0,0.11,0,2,0,0.010551350351595608,2025/05/20
24,38000,2,4.0,2,0,8000,7.14,0,0.21,0,3,0,0.028313439101072337,2025/05/20
23,14400,0,0.0,5,1,4000,10.74,1,0.28,0,3,0,0.20435076540099065,2025/05/20
21,38000,1,5.0,1,1,14000,11.12,0,0.37,0,3,0,0.351331926539376,2025/05/20
24,38000,1,0.0,5,2,8500,13.11,0,0.22,0,2,0,0.14924740272266482,2025/05/20
22,14400,0,0.0,5,3,4000,14.61,1,0.28,0,2,1,0.6692232315666765,2025/05/20
22,14400,0,0.0,0,2,4000,10.91,1,0.28,1,2,1,0.662312738394354,2025/05/20
25,38000,2,3.0,3,1,1500,10.62,0,0.04,0,3,0,0.018342647405293774,2025/05/20
22,15000,0,3.0,1,1,4000,10.08,1,0.27,0,2,0,0.3814144509036357,2025/05/20
26,32000,2,10.0,3,3,15000,15.33,1,0.47,0,3,1,0.8251962734676199,2025/05/20
24,15600,0,3.0,3,4,4000,16.32,1,0.26,0,2,1,0.8881001504405823,2025/05/20
22,15708,0,3.0,2,1,4000,11.12,1,0.25,0,3,0,0.28887546664731195,2025/05/20
22,15996,0,3.0,1,2,4000,13.35,1,0.25,1,2,1,0.534479606052404,2025/05/20
22,16800,0,2.0,0,2,4000,14.27,1,0.24,0,4,1,0.6425422776156133,2025/05/20
22,16800,0,2.0,4,1,4000,10.25,1,0.24,0,4,0,0.18545411679270987,2025/05/20
21,17500,0,0.0,0,2,4000,13.22,1,0.23,1,4,1,0.5589421875843827,2025/05/20
24,38000,2,3.0,2,1,16000,10.99,0,0.42,0,3,0,0.2816961811950398,2025/05/20
22,18000,0,6.0,3,1,4000,11.49,1,0.22,0,4,0,0.19630818235330583,2025/05/20
24,18000,0,0.0,0,1,4000,0.0,1,0.22,0,3,0,0.3171523670502145,2025/05/20
23,18000,0,5.0,4,1,4000,10.99,1,0.22,0,2,0,0.14961898944407442,2025/05/20
24,18000,0,2.0,1,2,4000,12.87,1,0.22,1,4,0,0.47463913005033587,2025/05/20
25,18000,0,0.0,0,2,4000,13.22,1,0.22,1,4,1,0.5359601160202675,2025/05/20
22,18000,0,1.0,1,2,4000,10.91,1,0.22,1,4,0,0.4699241927766375,2025/05/20
23,18720,0,2.0,1,3,4000,15.62,1,0.21,0,4,1,0.7458298609241194,2025/05/20
21,19000,0,3.0,1,2,4000,14.35,1,0.21,1,3,0,0.4409749342453669,2025/05/20
25,19200,0,6.0,1,4,4000,19.03,1,0.21,1,4,1,0.8733050221533638,2025/05/20
21,38000,1,1.0,3,0,5000,8.94,0,0.13,0,2,0,0.017967850923639502,2025/05/20
24,19200,0,1.0,3,2,4000,14.35,1,0.21,1,4,0,0.33045428353661005,2025/05/20
22,38000,2,5.0,0,1,10000,12.21,0,0.26,0,3,0,0.16693471392062992,2025/05/20
25,19200,0,5.0,0,1,4000,0.0,1,0.21,0,3,0,0.3009734151135238,2025/05/20
22,38000,2,4.0,5,3,4000,14.42,0,0.11,1,2,0,0.10711883046916269,2025/05/20
22,19200,0,0.0,5,1,4000,10.25,1,0.21,0,3,0,0.1103522454232474,2025/05/20
25,19404,0,0.0,0,0,4000,8.63,1,0.21,0,3,0,0.13329541027595068,2025/05/20
22,38000,2,4.0,3,0,1950,7.37,0,0.05,0,3,0,0.006882517766796036,2025/05/20
25,38000,2,1.0,5,1,18800,0.0,0,0.49,0,3,0,0.2241205996444553,2025/05/20
25,20000,0,2.0,5,0,4000,7.29,0,0.2,0,3,0,0.03810823939373643,2025/05/20
23,20000,0,6.0,4,2,4000,12.23,0,0.2,1,2,0,0.24601149350886392,2025/05/20
22,20000,0,1.0,1,1,4000,11.89,0,0.2,0,3,0,0.2363998262726743,2025/05/20
26,20000,0,0.0,4,2,4000,13.79,0,0.2,1,4,0,0.2567230221745499,2025/05/20
22,20000,0,2.0,1,1,4000,9.45,0,0.2,0,4,0,0.24189614137642723,2025/05/20
26,20004,0,2.0,0,1,4000,12.18,0,0.2,0,4,0,0.2956074644205085,2025/05/20
23,20400,0,3.0,0,0,4000,8.94,0,0.2,0,4,0,0.1269357492684835,2025/05/20
24,21000,0,0.0,1,2,4000,13.43,0,0.19,0,2,0,0.43486378175647655,2025/05/20
21,21000,0,2.0,0,1,4000,11.86,0,0.19,0,2,0,0.2576497095302416,2025/05/20
26,21000,0,0.0,3,1,4000,11.36,0,0.19,0,2,0,0.14045113902303197,2025/05/20
26,38004,2,3.0,5,2,10000,13.35,0,0.26,0,2,0,0.13560157795748554,2025/05/20
24,22000,0,0.0,4,1,4000,11.36,1,0.18,0,3,0,0.10569415111762978,2025/05/20
24,22000,0,3.0,3,2,4000,13.92,0,0.18,0,3,0,0.3068207057639494,2025/05/20
25,23400,0,3.0,3,1,4000,12.42,0,0.17,0,3,0,0.1229107468165253,2025/05/20
25,23920,0,0.0,3,2,4000,14.35,0,0.17,0,2,0,0.2759014838472122,2025/05/20
